Heading,Link,Summary,Date
Here's how kids who fail CET enter government medical colleges,http://economictimes.indiatimes.com/industry/services/education/heres-how-kids-who-fail-cet-enter-government-medical-colleges/articleshow/51724980.cms,"Several private colleges have failed to get permission to admit students after the first, second or third batch.","Apr 7, 2016, 12:09 PM IST"
"Smriti Irani promises free education at IITs for SC/STs, dalits and disabled",http://economictimes.indiatimes.com/industry/services/education/smriti-irani-promises-free-education-at-iits-for-sc/sts-dalits-and-disabled/articleshow/51722776.cms,"""Besides a complete fee waiver for these students, those with a family income of less than Rs 5 lakh will be given a 66% concession in the fees,"" Irani said.","Apr 7, 2016, 08:41 AM IST"
Georgia Tech’s Online Masters in Computer Science to enter India,http://economictimes.indiatimes.com/industry/services/education/georgia-techs-online-masters-in-computer-science-to-enter-india/articleshow/51714865.cms,"Located in Greater Noida within the National Capital Region, the university will initially offer a B.Tech in engineering, and an MBA in management.","Apr 6, 2016, 05:24 PM IST"
Aptech targets 30% business from non-technical training,http://economictimes.indiatimes.com/industry/services/education/aptech-targets-30-business-from-non-technical-training/articleshow/51706251.cms,Aptech recently signed an agreement with Hindustan Unilever subsidiary Lakme to set up 100 beauty training academies across India.The first such academy opened in Ahmedabad.,"Apr 6, 2016, 01:49 AM IST"
Super30 Mathematician Anand welcomes fee waiver for poor in IITs,http://economictimes.indiatimes.com/industry/services/education/super30-mathematician-anand-welcomes-fee-waiver-for-poor-in-iits/articleshow/51727418.cms,"Super 30 founder and mathematician Anand Kumar today welcomed the central government decision to waive fee for SC/ST, physically challenged students.","Apr 7, 2016, 03:08 PM IST"
NIIT opens new training institute in China,http://economictimes.indiatimes.com/industry/services/education/niit-opens-new-training-institute-in-china/articleshow/51701751.cms,"NIIT, which has trained thousands of Chinese students in the last two decades, today opened its new training institute in the country.","Apr 5, 2016, 08:08 PM IST"
IITs hire Indians from foreign shores as faculty to build academic brand,http://economictimes.indiatimes.com/industry/services/education/iits-hire-indians-from-foreign-shores-as-faculty-to-build-academic-brand/articleshow/51706333.cms,IIT Ropar is set to go to three countries and six locations next month scouting campuses from London to LA to hire its new faculty.,"Apr 6, 2016, 02:40 AM IST"
How India’s colleges under-prepare students when it comes to competing for the jobs of the future,http://economictimes.indiatimes.com/industry/services/education/how-indias-colleges-under-prepare-students-when-it-comes-to-competing-for-the-jobs-of-the-future/articleshow/51725585.cms,"In the recent years, there appears to be a consistent gap in the educational training of incoming graduate students.","Apr 7, 2016, 12:47 PM IST"
University Grants Commission seeks details over LLM courses,http://economictimes.indiatimes.com/industry/services/education/university-grants-commission-seeks-details-over-llm-courses/articleshow/51719303.cms,The University Grants Commission (UGC) has sought details from colleges and Universities regarding the one-year LLM course being offered by them.,"Apr 6, 2016, 11:10 PM IST"
No weightage to Class XII marks in JEE ranking from 2017: HRD Ministry,http://economictimes.indiatimes.com/industry/services/education/no-weightage-to-class-xii-marks-in-jee-ranking-from-2017-hrd-ministry/articleshow/51732224.cms,HRD Ministry officials said the decision was taken by the Ministry after a committee set up by IIT Council submitted recommendations.,"Apr 7, 2016, 09:22 PM IST"
"JNU, HCU among top central universities; IIT-M 1st in tech inst",http://economictimes.indiatimes.com/industry/services/education/jnu-hcu-among-top-central-universities-iit-m-1st-in-tech-inst/articleshow/51681297.cms,"The National Institutional Ranking Framework (NIRF) covering 3,500 different institutes in four different categories was released by HRD minister Smriti Irani.","Apr 4, 2016, 01:57 PM IST"
IIT-Kharagpur lost out No 1 rank due to faculty-student ratio,http://economictimes.indiatimes.com/industry/services/education/iit-kharagpur-lost-out-no-1-rank-due-to-faculty-student-ratio/articleshow/51682417.cms,"IIT Madras and IIT Bombay are the two top technological institutes in the country, according to the first ever domestic ranking.","Apr 4, 2016, 03:24 PM IST"
Centre for brain research yet to find a director due to dearth of researchers,http://economictimes.indiatimes.com/industry/services/education/centre-for-brain-research-yet-to-find-a-director-due-to-dearth-of-researchers/articleshow/51679108.cms,The Centre for Brain Research (CBR) is being set up with a Rs 225-crore grant from Infosys cofounder Kris Gopalakrishnan.,"Apr 4, 2016, 11:13 AM IST"
IIM Calcutta hikes fees for PGP programme to Rs 19 lakh,http://economictimes.indiatimes.com/industry/services/education/iim-calcutta-hikes-fees-for-pgp-programme-to-rs-19-lakh/articleshow/51664915.cms,"The fee hike, slated to come in place from the 2016 academic session, represents an over 16% increase from the earlier fee structure which was around Rs 16.3 lakh.","Apr 2, 2016, 10:52 PM IST"
Over 22 Delhi University colleges running without principals,http://economictimes.indiatimes.com/industry/services/education/over-22-delhi-university-colleges-running-without-principals/articleshow/51668764.cms,"Over 22 out of 77 colleges in DU are running without a permanent principal, irking the varsity's teachers' association.","Apr 3, 2016, 12:07 PM IST"
Cambridge University to stop tradition of putting exam results on display,http://economictimes.indiatimes.com/industry/services/education/cambridge-university-to-stop-tradition-of-putting-exam-results-on-display/articleshow/51672937.cms,The university is preparing to end the practice of posting students' results on boards on the wall of the Senate House in the town centre.,"Apr 3, 2016, 08:24 PM IST"
HRD ministry plans students exchange programmes between city and village schools,http://economictimes.indiatimes.com/industry/services/education/hrd-ministry-plans-students-exchange-programmes-between-city-and-village-schools/articleshow/51669007.cms,The HRD Min is working on an initiative involving student exchange programmes between large and reputed city schools and those in villages to raise standards of learning in the latter.,"Apr 3, 2016, 12:39 PM IST"
IIM Bangalore Director Sunil Vachani steps down,http://economictimes.indiatimes.com/industry/services/education/iim-bangalore-director-sunil-vachani-steps-down/articleshow/51663266.cms,"Around two months back Vachani had requested that he be relieved of the charge which has been accepted, a senior official in the HRD ministry said .","Apr 2, 2016, 08:23 PM IST"
"VC Appa Rao credits faculty, students for Hyderabad Central University ranking in top varsities",http://economictimes.indiatimes.com/industry/services/education/vc-appa-rao-credits-faculty-students-for-hyderabad-central-university-ranking-in-top-varsities/articleshow/51682817.cms,Hyderabad Central University VC Appa Rao Podile expressed happiness over the institution being ranked among the best universities in the country.,"Apr 4, 2016, 03:47 PM IST"
IIMB mulls Japan centre to up student exposure,http://economictimes.indiatimes.com/industry/services/education/iimb-mulls-japan-centre-to-up-student-exposure/articleshow/51679043.cms,Sushil Vachani — who conceived the Japan project — told ET that IIMB has partnered with Hitotsubashi University and University of Tokyo for the Japan Centre.,"Apr 4, 2016, 11:08 AM IST"
"Headless for over a year, IIT-Delhi to get new boss V Ramgopal Rao",http://economictimes.indiatimes.com/industry/services/education/headless-for-over-a-year-iit-delhi-to-get-new-boss-v-ramgopal-rao/articleshow/51490292.cms,"After remaining headless for nearly one-and-a-half years, IIT-Delhi is likely to get a new director in V Ramgopal Rao of IIT-Bombay, whose name has been sent to the President for approval.","Mar 21, 2016, 11:40 AM IST"
Gujarat to set up country's first organic farming university,http://economictimes.indiatimes.com/industry/services/education/gujarat-to-set-up-countrys-first-organic-farming-university/articleshow/51571417.cms,"He apprised that for promoting organic farming, state government has taken steps like setting up of a cell to implement its new organic farming policy.","Mar 27, 2016, 03:47 PM IST"
Tata Power Strategic Engineering Division inks MoU with Cranfield University for R&D,http://economictimes.indiatimes.com/industry/services/education/tata-power-strategic-engineering-division-inks-mou-with-cranfield-university-for-rd/articleshow/51584803.cms,Tata Power's Strategic Engineering Division and Cranfield University have signed an agreement to explore possibility of entering into a strategic partnership.,"Mar 28, 2016, 04:38 PM IST"
