Heading,Link,Summary,Date
Shirin Farhad Ki Toh Nikal Padi - simplicity works!,http://economictimes.indiatimes.com/industry/media/entertainment/shirin-farhad-ki-toh-nikal-padi-simplicity-works/articleshow/15679203.cms,,"Aug 25, 2012, 02:24 PM IST"
"Chanakya's teachings conveyed through movie, made by Shemaroo entertainment",http://economictimes.indiatimes.com/industry/media/entertainment/chanakyas-teachings-conveyed-through-movie-made-by-shemaroo-entertainment/articleshow/15491310.cms,,"Aug 14, 2012, 03:51 PM IST"
"After Garm Hawa, Muslims for the first time in Kashyap’s Wasseypur have been shown symbolizing the nation they live in",http://economictimes.indiatimes.com/industry/media/entertainment/after-garm-hawa-muslims-for-the-first-time-in-kashyaps-wasseypur-have-been-shown-symbolizing-the-nation-they-live-in/articleshow/15565537.cms,,"Aug 20, 2012, 06:58 AM IST"
Accel Invests Rs 100 crore in Bigtree Entertainment,http://economictimes.indiatimes.com/industry/media/entertainment/accel-invests-rs-100-crore-in-bigtree-entertainment/articleshow/15607276.cms,,"Aug 22, 2012, 11:27 PM IST"
Business of Rs 100-cr films: Who gets what and why,http://economictimes.indiatimes.com/industry/media/entertainment/business-of-rs-100-cr-films-who-gets-what-and-why/articleshow/15700710.cms,,"Aug 26, 2012, 07:29 AM IST"
"Salman Khan's Ek Tha Tiger roars at box office, fourth consecutive Rs 100 crore hit",http://economictimes.indiatimes.com/industry/media/entertainment/salman-khans-ek-tha-tiger-roars-at-box-office-fourth-consecutive-rs-100-crore-hit/articleshow/15578862.cms,,"Aug 21, 2012, 06:00 AM IST"
German home entertainment brand Loewe enters India,http://economictimes.indiatimes.com/industry/media/entertainment/german-home-entertainment-brand-loewe-enters-india/articleshow/15559252.cms,,"Aug 19, 2012, 07:36 PM IST"
Gangs of Wasseypur Part 2: Movie Review,http://economictimes.indiatimes.com/industry/media/entertainment/gangs-of-wasseypur-part-2-movie-review/articleshow/15414925.cms,,"Aug 9, 2012, 07:57 AM IST"
JPSI acquires TV rights of Indian Round of Superbike World Championship,http://economictimes.indiatimes.com/industry/media/entertainment/jpsi-acquires-tv-rights-of-indian-round-of-superbike-world-championship/articleshow/15389900.cms,,"Aug 7, 2012, 05:55 PM IST"
Films with smoking scenes should carry anti-smoking warnings: I&B Ministry,http://economictimes.indiatimes.com/industry/media/entertainment/films-with-smoking-scenes-should-carry-anti-smoking-warnings-ib-ministry/articleshow/15424341.cms,,"Aug 9, 2012, 10:02 PM IST"
Walt Disney Company to restructure digital assets,http://economictimes.indiatimes.com/industry/media/entertainment/walt-disney-company-to-restructure-digital-assets/articleshow/15325826.cms,,"Aug 2, 2012, 02:24 PM IST"
Satyajit Ray's 'Pather Panchali' in greatest films list,http://economictimes.indiatimes.com/industry/media/entertainment/satyajit-rays-pather-panchali-in-greatest-films-list/articleshow/15325670.cms,,"Aug 2, 2012, 02:06 PM IST"
"Lok Sabha TV sees rise in ad revenue, viewership",http://economictimes.indiatimes.com/industry/media/entertainment/lok-sabha-tv-sees-rise-in-ad-revenue-viewership/articleshow/15437394.cms,,"Aug 10, 2012, 08:07 PM IST"
Kumar Taurani of Tips purchases rights of three hit South films,http://economictimes.indiatimes.com/industry/media/entertainment/kumar-taurani-of-tips-purchases-rights-of-three-hit-south-films/articleshow/15371847.cms,,"Aug 6, 2012, 10:32 AM IST"
12th Osian's Cinefan Festival showcases 176 films from 38 countries,http://economictimes.indiatimes.com/industry/media/entertainment/12th-osians-cinefan-festival-showcases-176-films-from-38-countries/articleshow/15435811.cms,,"Aug 10, 2012, 05:44 PM IST"
Jism 2: Sunny Leone's acceptance by mainstream cinemagoers shows evidence of a new movie norm,http://economictimes.indiatimes.com/industry/media/entertainment/jism-2-sunny-leones-acceptance-by-mainstream-cinemagoers-shows-evidence-of-a-new-movie-norm/articleshow/15346118.cms,,"Aug 4, 2012, 05:15 AM IST"
Krishna aur Kans declared tax free in six states,http://economictimes.indiatimes.com/industry/media/entertainment/krishna-aur-kans-declared-tax-free-in-six-states/articleshow/15340791.cms,,"Aug 3, 2012, 06:26 PM IST"
Doordarshan to live telecast London Olympics opening and closing ceremonies,http://economictimes.indiatimes.com/industry/media/entertainment/doordarshan-to-live-telecast-london-olympics-opening-and-closing-ceremonies/articleshow/15146433.cms,,"Jul 25, 2012, 10:07 PM IST"
Kaun Banega Crorepati 6 to go on air by August-end or September,http://economictimes.indiatimes.com/industry/media/entertainment/kaun-banega-crorepati-6-to-go-on-air-by-august-end-or-september/articleshow/15169956.cms,,"Jul 26, 2012, 11:27 PM IST"
Ten Network acquires TV rights for French Football League,http://economictimes.indiatimes.com/industry/media/entertainment/ten-network-acquires-tv-rights-for-french-football-league/articleshow/15144725.cms,,"Jul 25, 2012, 08:07 PM IST"
Shekhar Kapur to head VIFF jury for debut film award,http://economictimes.indiatimes.com/industry/media/entertainment/shekhar-kapur-to-head-viff-jury-for-debut-film-award/articleshow/15105604.cms,,"Jul 23, 2012, 03:26 PM IST"
Mere Dost Picture Abhi Baki Hai: Movie review,http://economictimes.indiatimes.com/industry/media/entertainment/mere-dost-picture-abhi-baki-hai-movie-review/articleshow/15054040.cms,,"Jul 20, 2012, 01:13 PM IST"
'Krishna Aur Kans' set for widest ever domestic release of an Indian animation movie,http://economictimes.indiatimes.com/industry/media/entertainment/krishna-aur-kans-set-for-widest-ever-domestic-release-of-an-indian-animation-movie/articleshow/15165084.cms,,"Jul 26, 2012, 06:01 PM IST"
Blockbuster Brand Rohit Shetty is the only director to have three films in the Rs 100-crore club,http://economictimes.indiatimes.com/industry/media/entertainment/blockbuster-brand-rohit-shetty-is-the-only-director-to-have-three-films-in-the-rs-100-crore-club/articleshow/15175680.cms,,"Jul 27, 2012, 03:43 AM IST"
US firm Platinum Rye Entertainment buys 50% stake in Globosport Advisory business,http://economictimes.indiatimes.com/industry/media/entertainment/us-firm-platinum-rye-entertainment-buys-50-stake-in-globosport-advisory-business/articleshow/15132187.cms,,"Jul 25, 2012, 02:51 AM IST"
Kyaa Super Kool Hain Hum: Movie Review,http://economictimes.indiatimes.com/industry/media/entertainment/kyaa-super-kool-hain-hum-movie-review/articleshow/15205189.cms,,"Jul 27, 2012, 05:50 PM IST"
CCI's clean chit to  DTH operators on interoperability challenged,http://economictimes.indiatimes.com/industry/media/entertainment/ccis-clean-chit-to-dth-operators-on-interoperability-challenged/articleshow/15145318.cms,,"Jul 25, 2012, 08:48 PM IST"
Uday Chopra to remake 'Bunty Aur Babli' for global audience,http://economictimes.indiatimes.com/industry/media/entertainment/uday-chopra-to-remake-bunty-aur-babli-for-global-audience/articleshow/14486264.cms,,"Jun 29, 2012, 07:16 AM IST"
Colors channel has struck 7 to 9 year deal with Eros International to acquire 9 films for Rs 95 crore,http://economictimes.indiatimes.com/industry/media/entertainment/colors-channel-has-struck-7-to-9-year-deal-with-eros-international-to-acquire-9-films-for-rs-95-crore/articleshow/14660029.cms,,"Jul 4, 2012, 03:38 AM IST"
"Digital screens have helped small theatres, regional films: Kapil Agarwal, Joint MD, UFO Movies",http://economictimes.indiatimes.com/industry/media/entertainment/digital-screens-have-helped-small-theatres-regional-films-kapil-agarwal-joint-md-ufo-movies/articleshow/14769682.cms,,"Jul 9, 2012, 12:33 PM IST"
I&B Ministry to make MSOs accountable for digitisation data,http://economictimes.indiatimes.com/industry/media/entertainment/ib-ministry-to-make-msos-accountable-for-digitisation-data/articleshow/14556905.cms,,"Jul 1, 2012, 05:11 PM IST"
The Amazing Spider-Man rakes in biggest Hollywood opening in India,http://economictimes.indiatimes.com/industry/media/entertainment/the-amazing-spider-man-rakes-in-biggest-hollywood-opening-in-india/articleshow/14688395.cms,,"Jul 5, 2012, 03:06 PM IST"
Coke Studio India Season 2: A platform for dying traditions and independent music,http://economictimes.indiatimes.com/industry/media/entertainment/coke-studio-india-season-2-a-platform-for-dying-traditions-and-independent-music/articleshow/14478375.cms,,"Jun 29, 2012, 02:20 AM IST"
"Small-budget Tollywood film, Bhooter Bhobishyot, is the biggest hit in Tollygunge",http://economictimes.indiatimes.com/industry/media/entertainment/small-budget-tollywood-film-bhooter-bhobishyot-is-the-biggest-hit-in-tollygunge/articleshow/14473235.cms,,"Jun 28, 2012, 10:41 PM IST"
Superman of Malegaon: Movie review,http://economictimes.indiatimes.com/industry/media/entertainment/superman-of-malegaon-movie-review/articleshow/14499971.cms,,"Jun 29, 2012, 03:53 PM IST"
Bol Bachchan: Movie Review,http://economictimes.indiatimes.com/industry/media/entertainment/bol-bachchan-movie-review/articleshow/14716596.cms,,"Jul 6, 2012, 04:57 PM IST"
Competition Commission of India slaps Rs 8 crore fine on Fast Way Group,http://economictimes.indiatimes.com/industry/media/entertainment/competition-commission-of-india-slaps-rs-8-crore-fine-on-fast-way-group/articleshow/14653917.cms,,"Jul 3, 2012, 11:16 PM IST"
Compulsory digital cable TV has already come into effect: TRAI,http://economictimes.indiatimes.com/industry/media/entertainment/compulsory-digital-cable-tv-has-already-come-into-effect-trai/articleshow/14325258.cms,,"Jun 21, 2012, 11:09 PM IST"
Cable TV digitalisation deadline put off by four months,http://economictimes.indiatimes.com/industry/media/entertainment/cable-tv-digitalisation-deadline-put-off-by-four-months/articleshow/14303913.cms,,"Jun 20, 2012, 08:57 PM IST"
Ferrari Ki Sawari: Movie Review,http://economictimes.indiatimes.com/industry/media/entertainment/ferrari-ki-sawari-movie-review/articleshow/14265698.cms,,"Jun 19, 2012, 01:16 PM IST"
Afghanistan and the popularity of Bollywood are inseparable,http://economictimes.indiatimes.com/industry/media/entertainment/afghanistan-and-the-popularity-of-bollywood-are-inseparable/articleshow/14209348.cms,,"Jun 17, 2012, 04:17 PM IST"
Captain Media plans to launch 24 hour news channel in August,http://economictimes.indiatimes.com/industry/media/entertainment/captain-media-plans-to-launch-24-hour-news-channel-in-august/articleshow/14272257.cms,,"Jun 19, 2012, 05:46 PM IST"
"Reliance Communications, BigFlix partner to offer movies on mobile phones",http://economictimes.indiatimes.com/industry/media/entertainment/reliance-communications-bigflix-partner-to-offer-movies-on-mobile-phones/articleshow/14235848.cms,,"Jun 18, 2012, 02:11 PM IST"
Qasam Se Qasam Se: Movie Review,http://economictimes.indiatimes.com/industry/media/entertainment/qasam-se-qasam-se-movie-review/articleshow/14265648.cms,,"Jun 19, 2012, 01:14 PM IST"
Purple movie town comes up near Kolkata,http://economictimes.indiatimes.com/industry/media/entertainment/purple-movie-town-comes-up-near-kolkata/articleshow/14273395.cms,,"Jun 19, 2012, 06:31 PM IST"
Gangs of Wasseypur: Movie Review,http://economictimes.indiatimes.com/industry/media/entertainment/gangs-of-wasseypur-movie-review/articleshow/14322638.cms,,"Jun 21, 2012, 08:20 PM IST"
Ladakh Film Festival takes off,http://economictimes.indiatimes.com/industry/media/entertainment/ladakh-film-festival-takes-off/articleshow/14150193.cms,,"Jun 15, 2012, 05:44 PM IST"
Big-ticket Bollywood films look to set silver screen on fire,http://economictimes.indiatimes.com/industry/media/entertainment/big-ticket-bollywood-films-look-to-set-silver-screen-on-fire/articleshow/13863032.cms,,"Jun 6, 2012, 11:26 AM IST"
DT Cinemas considering launch of luxury multiplexes,http://economictimes.indiatimes.com/industry/media/entertainment/dt-cinemas-considering-launch-of-luxury-multiplexes/articleshow/13640431.cms,,"May 29, 2012, 05:28 PM IST"
Alan Horn to take over as chairman of The Walt Disney Studios,http://economictimes.indiatimes.com/industry/media/entertainment/alan-horn-to-take-over-as-chairman-of-the-walt-disney-studios/articleshow/13743061.cms,,"Jun 2, 2012, 07:03 PM IST"
The Avengers becomes the 4th highest grosser amongst Hollywood films in India,http://economictimes.indiatimes.com/industry/media/entertainment/the-avengers-becomes-the-4th-highest-grosser-amongst-hollywood-films-in-india/articleshow/13636615.cms,,"May 29, 2012, 02:44 PM IST"
"Photon Kathaas, Mahesh Bhupathi's GloboSport tie-up for reality TV content",http://economictimes.indiatimes.com/industry/media/entertainment/photon-kathaas-mahesh-bhupathis-globosport-tie-up-for-reality-tv-content/articleshow/13668500.cms,,"May 30, 2012, 03:59 PM IST"
Rituparno Ghosh's new film 'Chitrangada' to be shown Osian's 12th Cinefan Film Festival,http://economictimes.indiatimes.com/industry/media/entertainment/rituparno-ghoshs-new-film-chitrangada-to-be-shown-osians-12th-cinefan-film-festival/articleshow/13869030.cms,,"Jun 6, 2012, 06:34 PM IST"
"National Film Development Corporation comes up with latest movie, Maya Bazaar",http://economictimes.indiatimes.com/industry/media/entertainment/national-film-development-corporation-comes-up-with-latest-movie-maya-bazaar/articleshow/13855439.cms,,"Jun 5, 2012, 10:56 PM IST"
Alan Horn named Chairman of The Walt Disney Studios,http://economictimes.indiatimes.com/industry/media/entertainment/alan-horn-named-chairman-of-the-walt-disney-studios/articleshow/13707718.cms,,"Jun 1, 2012, 08:14 PM IST"
'The Avengers' officially third biggest movie of all time,http://economictimes.indiatimes.com/industry/media/entertainment/the-avengers-officially-third-biggest-movie-of-all-time/articleshow/13814009.cms,,"Jun 4, 2012, 03:15 PM IST"
Shanghai: Movie Review,http://economictimes.indiatimes.com/industry/media/entertainment/shanghai-movie-review/articleshow/13904588.cms,,"Jun 7, 2012, 07:35 PM IST"
PVR to enhance film distribution by 20 per cent in FY13,http://economictimes.indiatimes.com/industry/media/entertainment/pvr-to-enhance-film-distribution-by-20-per-cent-in-fy13/articleshow/13036582.cms,,"May 7, 2012, 06:50 PM IST"
CCI asks Motion Pictures to dispense with anti-competitive rules,http://economictimes.indiatimes.com/industry/media/entertainment/cci-asks-motion-pictures-to-dispense-with-anti-competitive-rules/articleshow/13064513.cms,,"May 9, 2012, 02:51 PM IST"
Satyamev jayate: Aamir khan's show in copyright controversy,http://economictimes.indiatimes.com/industry/media/entertainment/satyamev-jayate-aamir-khans-show-in-copyright-controversy/articleshow/13031391.cms,,"May 7, 2012, 11:28 AM IST"
Digitisation: Cable operators flay TRAI guidelines,http://economictimes.indiatimes.com/industry/media/entertainment/digitisation-cable-operators-flay-trai-guidelines/articleshow/12997169.cms,,"May 4, 2012, 07:12 PM IST"
Can Aamir Khan's Satyamev Jayate match Amitabh Bachchan's Kaun Banega Crorepati magic,http://economictimes.indiatimes.com/industry/media/entertainment/can-aamir-khans-satyamev-jayate-match-amitabh-bachchans-kaun-banega-crorepati-magic/articleshow/13002352.cms,,"May 5, 2012, 02:30 AM IST"
Hamid Ansari confers Soumitra Chatterjee with the prestigious Dada Saheb Phalke award,http://economictimes.indiatimes.com/industry/media/entertainment/hamid-ansari-confers-soumitra-chatterjee-with-the-prestigious-dada-saheb-phalke-award/articleshow/12983748.cms,,"May 3, 2012, 08:45 PM IST"
'Delhi Belly' to release in Hong Kong,http://economictimes.indiatimes.com/industry/media/entertainment/delhi-belly-to-release-in-hong-kong/articleshow/13051494.cms,,"May 8, 2012, 05:27 PM IST"
Media Pro suspends signal to Reliance Big TV,http://economictimes.indiatimes.com/industry/media/entertainment/media-pro-suspends-signal-to-reliance-big-tv/articleshow/13000335.cms,,"May 4, 2012, 10:58 PM IST"
Mamata Banerjee told Hillary Clinton to jointly develop entertainment industry,http://economictimes.indiatimes.com/industry/media/entertainment/mamata-banerjee-told-hillary-clinton-to-jointly-develop-entertainment-industry/articleshow/13035436.cms,,"May 7, 2012, 05:15 PM IST"
Jannat 2: Movie Review,http://economictimes.indiatimes.com/industry/media/entertainment/jannat-2-movie-review/articleshow/12993075.cms,,"May 4, 2012, 01:04 PM IST"
Radio companies seek statutory licensing provision in Copyright Amendment Bill,http://economictimes.indiatimes.com/industry/media/entertainment/radio-companies-seek-statutory-licensing-provision-in-copyright-amendment-bill/articleshow/12890281.cms,,"Apr 27, 2012, 07:22 AM IST"
Endemol India sells 49% to CA Media; to foray into film production business,http://economictimes.indiatimes.com/industry/media/entertainment/endemol-india-sells-49-to-ca-media-to-foray-into-film-production-business/articleshow/12890264.cms,,"Apr 27, 2012, 07:20 AM IST"
Sunny Leone bags her first endorsement deal from Chaze Mobiles,http://economictimes.indiatimes.com/industry/media/entertainment/sunny-leone-bags-her-first-endorsement-deal-from-chaze-mobiles/articleshow/12880591.cms,,"Apr 26, 2012, 04:51 PM IST"
Hate Story: Movie Review,http://economictimes.indiatimes.com/industry/media/entertainment/hate-story-movie-review/articleshow/12748246.cms,,"Apr 20, 2012, 04:57 PM IST"
Percept and Arjun Rampal join hands to launch the 'Lost',http://economictimes.indiatimes.com/industry/media/entertainment/percept-and-arjun-rampal-join-hands-to-launch-the-lost/articleshow/12879063.cms,,"Apr 26, 2012, 02:15 PM IST"
Life Ki Toh Lag Gayi: Movie Review,http://economictimes.indiatimes.com/industry/media/entertainment/life-ki-toh-lag-gayi-movie-review/articleshow/12899690.cms,,"Apr 27, 2012, 09:18 PM IST"
Mudra Institute of Communication Ahmedabad graduate wins awards for Kolaveri's viral outbreak,http://economictimes.indiatimes.com/industry/media/entertainment/mudra-institute-of-communication-ahmedabad-graduate-wins-awards-for-kolaveris-viral-outbreak/articleshow/12835120.cms,,"Apr 23, 2012, 01:03 PM IST"
Vicky Donor: Movie Review,http://economictimes.indiatimes.com/industry/media/entertainment/vicky-donor-movie-review/articleshow/12757974.cms,,"Apr 20, 2012, 11:05 PM IST"
Tezz: Movie Review,http://economictimes.indiatimes.com/industry/media/entertainment/tezz-movie-review/articleshow/12899652.cms,,"Apr 27, 2012, 09:14 PM IST"
Trai recommends halving minimum channel spacing for FM radio,http://economictimes.indiatimes.com/industry/media/entertainment/trai-recommends-halving-minimum-channel-spacing-for-fm-radio/articleshow/12770688.cms,,"Apr 21, 2012, 05:14 AM IST"
Housefull 2: Movie Review,http://economictimes.indiatimes.com/industry/media/entertainment/housefull-2-movie-review/articleshow/12560900.cms,,"Apr 6, 2012, 08:30 PM IST"
Zee TV becomes first Indian channel to foray into China,http://economictimes.indiatimes.com/industry/media/entertainment/zee-tv-becomes-first-indian-channel-to-foray-into-china/articleshow/12626633.cms,,"Apr 11, 2012, 09:24 PM IST"
Shah Rukh Khan's life and work to be in focus at Yale,http://economictimes.indiatimes.com/industry/media/entertainment/shah-rukh-khans-life-and-work-to-be-in-focus-at-yale/articleshow/12581592.cms,,"Apr 8, 2012, 05:23 PM IST"
Slick movie trailers cut a fine figure in Bollywood,http://economictimes.indiatimes.com/industry/media/entertainment/slick-movie-trailers-cut-a-fine-figure-in-bollywood/articleshow/12643873.cms,,"Apr 13, 2012, 03:13 AM IST"
"IPL 5: Delhi Daredevils win toss, to bowl against KKR in rain-shortened match",http://economictimes.indiatimes.com/industry/media/entertainment/ipl-5-delhi-daredevils-win-toss-to-bowl-against-kkr-in-rain-shortened-match/articleshow/12550364.cms,,"Apr 5, 2012, 11:01 PM IST"
Rajasthan Royals extends association with Oakley for IPL 2012,http://economictimes.indiatimes.com/industry/media/entertainment/rajasthan-royals-extends-association-with-oakley-for-ipl-2012/articleshow/12609968.cms,,"Apr 10, 2012, 04:22 PM IST"
IPL 2012: Chennai Super Kings bowled out for 112 by Mumbai Indians in IPL 5 opening match,http://economictimes.indiatimes.com/industry/media/entertainment/ipl-2012-chennai-super-kings-bowled-out-for-112-by-mumbai-indians-in-ipl-5-opening-match/articleshow/12536253.cms,,"Apr 4, 2012, 10:01 PM IST"
Sony Pictures to pick up 30% stake in MAA TV,http://economictimes.indiatimes.com/industry/media/entertainment/sony-pictures-to-pick-up-30-stake-in-maa-tv/articleshow/12594944.cms,,"Apr 9, 2012, 02:48 PM IST"
Amsterdam-based Exset bets big on cable digitisation in India,http://economictimes.indiatimes.com/industry/media/entertainment/amsterdam-based-exset-bets-big-on-cable-digitisation-in-india/articleshow/12581164.cms,,"Apr 8, 2012, 04:26 PM IST"
Reliance Entertainment to extend financing to DreamWorks studios,http://economictimes.indiatimes.com/industry/media/entertainment/reliance-entertainment-to-extend-financing-to-dreamworks-studios/articleshow/12630944.cms,,"Apr 12, 2012, 04:29 AM IST"
Times Internet in talks with All India Radio to bring IPL commentary on radio channel,http://economictimes.indiatimes.com/industry/media/entertainment/times-internet-in-talks-with-all-india-radio-to-bring-ipl-commentary-on-radio-channel/articleshow/12448880.cms,,"Mar 29, 2012, 04:00 AM IST"
'Agent Vinod' needs to recover Rs 30 crore,http://economictimes.indiatimes.com/industry/media/entertainment/agent-vinod-needs-to-recover-rs-30-crore/articleshow/12390089.cms,,"Mar 24, 2012, 11:24 AM IST"
No subsidy for digitalisation but implementation on track: Government,http://economictimes.indiatimes.com/industry/media/entertainment/no-subsidy-for-digitalisation-but-implementation-on-track-government/articleshow/12429441.cms,,"Mar 27, 2012, 06:58 PM IST"
Inox raises stake in Fame India to 68.35 pc for Rs 89 crore,http://economictimes.indiatimes.com/industry/media/entertainment/inox-raises-stake-in-fame-india-to-68-35-pc-for-rs-89-crore/articleshow/12382485.cms,,"Mar 23, 2012, 07:08 PM IST"
Government to appoint auctioneer for FM Phase III in a month,http://economictimes.indiatimes.com/industry/media/entertainment/government-to-appoint-auctioneer-for-fm-phase-iii-in-a-month/articleshow/12429887.cms,,"Mar 27, 2012, 07:42 PM IST"
HC clears decks for release of 'Agent Vinod',http://economictimes.indiatimes.com/industry/media/entertainment/hc-clears-decks-for-release-of-agent-vinod/articleshow/12371470.cms,,"Mar 22, 2012, 09:40 PM IST"
IPL 5: Online ticket sales picking up pace,http://economictimes.indiatimes.com/industry/media/entertainment/ipl-5-online-ticket-sales-picking-up-pace/articleshow/12448899.cms,,"Mar 29, 2012, 04:03 AM IST"
ZEE announces closure of share buyback programme,http://economictimes.indiatimes.com/industry/media/entertainment/zee-announces-closure-of-share-buyback-programme/articleshow/12383374.cms,,"Mar 23, 2012, 08:41 PM IST"
Saif Ali Khan to return as 'Agent Vinod': Sriram Raghavan,http://economictimes.indiatimes.com/industry/media/entertainment/saif-ali-khan-to-return-as-agent-vinod-sriram-raghavan/articleshow/12427447.cms,,"Mar 27, 2012, 03:40 PM IST"
Studios check piracy the bollywood style; HC orders taking down of over 100 websites,http://economictimes.indiatimes.com/industry/media/entertainment/studios-check-piracy-the-bollywood-style-hc-orders-taking-down-of-over-100-websites/articleshow/12435287.cms,,"Mar 28, 2012, 04:26 AM IST"
"Indian cinema to attract more foreign crew as ZNMD, Don 2's foreign technicians make their mark in Bollywood",http://economictimes.indiatimes.com/industry/media/entertainment/indian-cinema-to-attract-more-foreign-crew-as-znmd-don-2s-foreign-technicians-make-their-mark-in-bollywood/articleshow/12241083.cms,,"Mar 13, 2012, 04:26 AM IST"
"Joy Mukherjee, a Bollywood veteran passes away",http://economictimes.indiatimes.com/industry/media/entertainment/joy-mukherjee-a-bollywood-veteran-passes-away/articleshow/12196589.cms,,"Mar 9, 2012, 02:28 PM IST"
Media & entertainment sector to grow at 15 per cent: FICCI-KPMG report,http://economictimes.indiatimes.com/industry/media/entertainment/media-entertainment-sector-to-grow-at-15-per-cent-ficci-kpmg-report/articleshow/12229772.cms,,"Mar 12, 2012, 11:16 AM IST"
Indian movie industry to be worth $ 5 billion in 2 years: MPAA CEO,http://economictimes.indiatimes.com/industry/media/entertainment/indian-movie-industry-to-be-worth-5-billion-in-2-years-mpaa-ceo/articleshow/12262424.cms,,"Mar 14, 2012, 03:39 PM IST"
No definite data on loss to film industry due to piracy: government,http://economictimes.indiatimes.com/industry/media/entertainment/no-definite-data-on-loss-to-film-industry-due-to-piracy-government/articleshow/12252671.cms,,"Mar 13, 2012, 10:52 PM IST"
"Budget 2012: Foreign entertainers, sportspersons to shell out 20% I-T",http://economictimes.indiatimes.com/industry/media/entertainment/budget-2012-foreign-entertainers-sportspersons-to-shell-out-20-i-t/articleshow/12296237.cms,,"Mar 16, 2012, 09:20 PM IST"
"Media, entertainment industry to touch Rs 1,457 billion by 2016, says FICCI-KPMG Report",http://economictimes.indiatimes.com/industry/media/entertainment/media-entertainment-industry-to-touch-rs-1457-billion-by-2016-says-ficci-kpmg-report/articleshow/12221438.cms,,"Mar 11, 2012, 06:00 PM IST"
Economic survey 2011-12: High entertainment tax impedes film industry's growth,http://economictimes.indiatimes.com/industry/media/entertainment/economic-survey-2011-12-high-entertainment-tax-impedes-film-industrys-growth/articleshow/12277629.cms,,"Mar 15, 2012, 05:42 PM IST"
Union Budget 2012-13: Entertainment industry seeks relief from high tax rates,http://economictimes.indiatimes.com/industry/media/entertainment/union-budget-2012-13-entertainment-industry-seeks-relief-from-high-tax-rates/articleshow/12287853.cms,,"Mar 16, 2012, 10:28 AM IST"
"Beti B being named as 'Aaradhya', rumours rife on Twitter",http://economictimes.indiatimes.com/industry/media/entertainment/beti-b-being-named-as-aaradhya-rumours-rife-on-twitter/articleshow/12273846.cms,,"Mar 15, 2012, 12:11 PM IST"
Oscar Awards 2012: Asghar Farhadi's Oscar could take Iranian cinema to the global market,http://economictimes.indiatimes.com/industry/media/entertainment/oscar-awards-2012-asghar-farhadis-oscar-could-take-iranian-cinema-to-the-global-market/articleshow/12089712.cms,,"Mar 1, 2012, 01:36 AM IST"
Reliance-DreamWorks: An Oscar & over $100m in collections should keep the partnership going,http://economictimes.indiatimes.com/industry/media/entertainment/reliance-dreamworks-an-oscar-over-100m-in-collections-should-keep-the-partnership-going/articleshow/12089549.cms,,"Mar 1, 2012, 01:15 AM IST"
"Pakistan Movies: Waar, the film on real-life terror strike raises hopes for another revival",http://economictimes.indiatimes.com/industry/media/entertainment/pakistan-movies-waar-the-film-on-real-life-terror-strike-raises-hopes-for-another-revival/articleshow/12049756.cms,,"Feb 27, 2012, 03:07 AM IST"
"Scrabble Entertainment to more than double halls, to spend Rs 185 crore this year",http://economictimes.indiatimes.com/industry/media/entertainment/scrabble-entertainment-to-more-than-double-halls-to-spend-rs-185-crore-this-year/articleshow/12042928.cms,,"Feb 26, 2012, 02:20 PM IST"
CCI slaps penalty on 12 regional film bodies for anti-competitive decisions,http://economictimes.indiatimes.com/industry/media/entertainment/cci-slaps-penalty-on-12-regional-film-bodies-for-anti-competitive-decisions/articleshow/12049285.cms,,"Feb 27, 2012, 01:56 AM IST"
Jodi Breakers: Movie Review,http://economictimes.indiatimes.com/industry/media/entertainment/jodi-breakers-movie-review/articleshow/12018156.cms,,"Feb 24, 2012, 02:33 PM IST"
Oscar Awards 2012: Silent movie 'The Artist' basks in Oscars glory,http://economictimes.indiatimes.com/industry/media/entertainment/oscar-awards-2012-silent-movie-the-artist-basks-in-oscars-glory/articleshow/12052801.cms,,"Feb 27, 2012, 10:17 AM IST"
Oscar Awards 2012: AR Rahman performs at Oscar Awards 2012,http://economictimes.indiatimes.com/industry/media/entertainment/oscar-awards-2012-ar-rahman-performs-at-oscar-awards-2012/articleshow/12054248.cms,,"Feb 27, 2012, 12:36 PM IST"
CCI imposes Rs 46 lakh penalty on 7 regional film bodies,http://economictimes.indiatimes.com/industry/media/entertainment/cci-imposes-rs-46-lakh-penalty-on-7-regional-film-bodies/articleshow/12041635.cms,,"Feb 26, 2012, 11:25 AM IST"
Salman Khan sets a Rs 50 cr record by selling satellite rights for Dabangg sequel,http://economictimes.indiatimes.com/industry/media/entertainment/salman-khan-sets-a-rs-50-cr-record-by-selling-satellite-rights-for-dabangg-sequel/articleshow/12011605.cms,,"Feb 24, 2012, 06:41 AM IST"
"Sahara India ends ties with BCCI, withdraws sponsorship & pulls out of IPL",http://economictimes.indiatimes.com/industry/media/entertainment/sahara-india-ends-ties-with-bcci-withdraws-sponsorship-pulls-out-of-ipl/articleshow/11752002.cms,,"Feb 4, 2012, 10:42 AM IST"
Business of Bollywood: Why Rs 100 crore is the Biggest Star in Bollywood,http://economictimes.indiatimes.com/industry/media/entertainment/business-of-bollywood-why-rs-100-crore-is-the-biggest-star-in-bollywood/articleshow/11842980.cms,,"Feb 11, 2012, 07:01 AM IST"
